<<<<<<< HEAD
ClientX,ClientY,altitudeAngle,azimuthAngle,TiltX,TiltY,Pressure,timestamp,StrokeDuration
=======
ClientX,ClientY,Instantaneous_Velocity,acceleration,altitudeAngle,azimuthAngle,TiltX,TiltY,Pressure,TimeSec,timestamp
250.46159362793,66.06120300293,0.1421651751784,1.9059573150343E-6,0.92813507303898,1.1218848414772,18,34,0.39316242933273,2309,1710452193677,0
250.81640625,66.888671875,0.14159178180629,1.2536948305374E-6,0.89856806444036,1.1502619915109,18,36,0.39194142818451,2321,1710452193689,0
251.525390625,68.188804626465,0.14094989398883,6.2759714129349E-7,0.89856806444036,1.1502619915109,18,36,0.39120882749557,2338,1710452193706,0
252.35287475586,69.193359375,0.14064975454333,2.8302101279512E-7,0.89856806444036,1.1502619915109,18,36,0.39047622680664,2352,1710452193720,0
253.357421875,70.552734375,0.14021974933783,-1.5049274656213E-7,0.89856806444036,1.1502619915109,18,36,0.39120882749557,2370,1710452193738,0
254.53971862793,71.852867126465,0.13996253894179,-3.6249692718019E-7,0.89856806444036,1.1502619915109,18,36,0.39536023139954,2388,1710452193756,0
255.130859375,72.561851501465,0.13942470793411,-8.4590617930856E-7,0.89856806444036,1.1502619915109,18,36,0.39487183094025,2404,1710452193772,0
255.662109375,73.09375,0.1388700388834,-1.0672202620601E-6,0.89856806444036,1.1502619915109,18,36,0.39609283208847,2420,1710452193788,0
256.48959350586,73.684898376465,0.1385579258195,-1.3500960168562E-6,0.89856806444036,1.1502619915109,18,36,0.39218562841415,2436,1710452193804,0
257.671875,74.689453125,0.13832217749944,-2.578260463836E-6,0.89856806444036,1.1502619915109,18,36,0.39536023139954,2455,1710452193823,0
258.97201538086,75.576171875,0.13842734613555,-2.5169930876983E-6,0.89856806444036,1.1502619915109,18,36,0.39413923025131,2470,1710452193838,0
260.390625,76.521484375,0.1384022706766,-2.6674315434245E-6,0.90326227921036,1.1724866345821,17,36,0.39658123254776,2489,1710452193857,0
261.572265625,77.526695251465,0.13841076589075,-2.68805924342E-6,0.88360830858522,1.1637003004807,18,37,0.39072042703629,2504,1710452193872,0
262.81317138672,78.1171875,0.13839974140576,-3.7089178607951E-6,0.88360830858522,1.1637003004807,18,37,0.38998782634735,2521,1710452193889,0
264.0546875,78.82682800293,0.13838129278578,-3.7211105079084E-6,0.88360830858522,1.1637003004807,18,37,0.39487183094025,2538,1710452193906,0
265.4140625,79.53581237793,0.13851226026413,-4.249843704337E-6,0.88360830858522,1.1637003004807,18,37,0.39291822910309,2554,1710452193922,0
266.65496826172,80.36328125,0.13854371851551,-4.2254541120155E-6,0.88360830858522,1.1637003004807,18,37,0.39536023139954,2570,1710452193938,0
268.13217163086,81.190757751465,0.13859982110973,-4.312604193465E-6,0.88360830858522,1.1637003004807,18,37,0.39413923025131,2589,1710452193957,0
269.787109375,82.31315612793,0.13898780072095,-4.0296182628754E-6,0.88360830858522,1.1637003004807,18,37,0.3946276307106,2604,1710452193972,0
271.32357788086,83.376953125,0.13918528900174,-3.4141511698956E-6,0.88360830858522,1.1637003004807,18,37,0.39365082979202,2621,1710452193989,0
272.62371826172,84.677085876465,0.13919398240965,-3.4331493894966E-6,0.88360830858522,1.1637003004807,18,37,0.39365082979202,2638,1710452194006,0
273.80599975586,85.68229675293,0.1391369803477,-3.0862535408917E-6,0.88360830858522,1.1637003004807,18,37,0.39169722795486,2655,1710452194023,0
274.75131225586,86.450523376465,0.13897169157303,-3.2130936841582E-6,0.87891981715514,1.1421876130641,19,37,0.39072042703629,2671,1710452194039,0
275.93359375,87.395835876465,0.1388760347015,-2.773543851703E-6,0.87891981715514,1.1421876130641,19,37,0.39072042703629,2688,1710452194056,0
276.93817138672,87.98698425293,0.13882262493801,-2.8123038479255E-6,0.87891981715514,1.1421876130641,19,37,0.38998782634735,2704,1710452194072,0
278.17904663086,88.45964050293,0.13874543229233,-2.4993685286088E-6,0.87891981715514,1.1421876130641,19,37,0.39365082979202,2723,1710452194091,0
279.361328125,89.05078125,0.13887673029633,-2.4073806226126E-6,0.87891981715514,1.1421876130641,19,37,0.39413923025131,2737,1710452194105,0
280.306640625,89.700523376465,0.13868303154245,-2.0877279872702E-6,0.8641022315872,1.1556870254115,19,38,0.38998782634735,2754,1710452194122,0
281.48895263672,90.350914001465,0.13856439770716,-2.1789357600247E-6,0.8641022315872,1.1556870254115,19,38,0.39047622680664,2772,1710452194140,0
282.43426513672,90.94206237793,0.13847956408833,-1.8834468409232E-6,0.8641022315872,1.1556870254115,19,38,0.38998782634735,2788,1710452194156,0
283.734375,91.532554626465,0.13860066044964,-1.8082444150344E-6,0.8641022315872,1.1556870254115,19,38,0.39047622680664,2804,1710452194172,0
285.09375,92.064453125,0.13866684719446,-1.2765332185201E-6,0.8641022315872,1.1556870254115,19,38,0.38876682519913,2822,1710452194190,0
286.92578125,92.71484375,0.13921075755691,-9.0624051618015E-7,0.86853811847202,1.1766771852002,18,38,0.3875458240509,2837,1710452194205,0
289.23046875,93.423828125,0.13998287142333,2.1484170212911E-7,0.86853811847202,1.1766771852002,18,38,0.39438343048096,2854,1710452194222,0
291.77215576172,94.19206237793,0.14091209769544,8.3872256238806E-7,0.86853811847202,1.1766771852002,18,38,0.39829063415527,2871,1710452194239,0
293.84051513672,94.84245300293,0.14150631140119,1.7550428249409E-6,0.86853811847202,1.1766771852002,18,38,0.3968254327774,2888,1710452194256,0
296.14520263672,95.31510925293,0.14225957577077,2.2447296565045E-6,0.86853811847202,1.1766771852002,18,38,0.39926743507385,2905,1710452194273,0
298.39129638672,95.847007751465,0.14301327791721,3.3009444449975E-6,0.86853811847202,1.1766771852002,18,38,0.39755803346634,2921,1710452194289,0
300.34115600586,96.20182800293,0.14355923466425,3.631985234033E-6,0.86853811847202,1.1766771852002,18,38,0.39560443162918,2937,1710452194305,0
302.29168701172,96.555992126465,0.14400265441634,4.3375014494551E-6,0.86853811847202,1.1766771852002,18,38,0.40000003576279,2955,1710452194323,0
304.30078125,96.733726501465,0.14457862870076,4.680691165632E-6,0.87273796673013,1.1977972622345,17,38,0.40244203805923,2971,1710452194339,0
306.25131225586,96.79296875,0.14491581577422,5.5671257379618E-6,0.87273796673013,1.1977972622345,17,38,0.40366303920746,2991,1710452194359,0
307.728515625,96.79296875,0.14517549500122,5.6864988936003E-6,0.86853811847202,1.1766771852002,18,38,0.40708184242249,3006,1710452194374,0
308.31967163086,96.67448425293,0.1448465902145,5.4622878783544E-6,0.86853811847202,1.1766771852002,18,38,0.40976804494858,3021,1710452194389,0
308.8515625,96.555992126465,0.14438681785563,5.0909599435597E-6,0.86853811847202,1.1766771852002,18,38,0.41416364908218,3038,1710452194406,0
309.32421875,95.96549987793,0.1438964155114,4.6062850397713E-6,0.86853811847202,1.1766771852002,18,38,0.41636145114899,3055,1710452194423,0
309.85614013672,95.31510925293,0.14345156453514,4.2596367826637E-6,0.86853811847202,1.1766771852002,18,38,0.42002445459366,3072,1710452194440,0
310.86068725586,94.310546875,0.14341562418091,4.0149795024004E-6,0.86853811847202,1.1766771852002,18,38,0.42271065711975,3087,1710452194455,0
311.74740600586,92.951171875,0.14321992646565,3.8393079620879E-6,0.86853811847202,1.1766771852002,18,38,0.42002445459366,3104,1710452194472,0
313.46160888672,91.473960876465,0.14347189724041,3.656745460842E-6,0.86853811847202,1.1766771852002,18,38,0.4202686548233,3123,1710452194491,0
315.234375,89.936851501465,0.14399439144237,3.9605767589247E-6,0.86853811847202,1.1766771852002,18,38,0.42490845918655,3137,1710452194505,0
317.12567138672,88.22331237793,0.14441507754522,3.8255431970831E-6,0.86853811847202,1.1766771852002,18,38,0.42442005872726,3155,1710452194523,0
319.134765625,86.036460876465,0.14506527580329,4.2042045742833E-6,0.86853811847202,1.1766771852002,18,38,0.42490845918655,3170,1710452194538,0
321.203125,83.61328125,0.14567612305543,4.1011448176348E-6,0.86853811847202,1.1766771852002,18,38,0.42490845918655,3187,1710452194555,0
323.685546875,81.249351501465,0.14650391044558,4.5840277566001E-6,0.86853811847202,1.1766771852002,18,38,0.42490845918655,3204,1710452194572,0
326.52215576172,78.944664001465,0.14755102898314,4.8582925153279E-6,0.86853811847202,1.1766771852002,18,38,0.4295482635498,3223,1710452194591,0
329.47723388672,76.7578125,0.14875566987834,5.5757887737489E-6,0.86853811847202,1.1766771852002,18,38,0.43321126699448,3239,1710452194607,0
332.31381225586,74.630210876465,0.14992786210525,6.0034649277205E-6,0.86853811847202,1.1766771852002,18,38,0.43418806791306,3254,1710452194622,0
334.97332763672,72.62109375,0.15089018884402,6.5513525822671E-6,0.86853811847202,1.1766771852002,18,38,0.43369966745377,3271,1710452194639,0
336.923828125,70.907554626465,0.15144741417877,6.4909564930425E-6,0.87273796673013,1.1977972622345,17,38,0.43760687112808,3287,1710452194655,0
338.46029663086,69.96159362793,0.15161049557404,6.525215241247E-6,0.89224565266116,1.2071915327629,16,37,0.44273507595062,3305,1710452194673,0
340.05599975586,68.484375,0.15198333196965,6.1554174473024E-6,0.89224565266116,1.2071915327629,16,37,0.44468867778778,3320,1710452194688,0
341.41537475586,67.00651550293,0.15203375185315,6.1234299276321E-6,0.89224565266116,1.2071915327629,16,37,0.44346767663956,3339,1710452194707,0
342.71551513672,65.706382751465,0.15217495983616,5.6339492890797E-6,0.89224565266116,1.2071915327629,16,37,0.44468867778778,3354,1710452194722,0
344.13348388672,64.46549987793,0.1524276331015,5.7415661744033E-6,0.89224565266116,1.2071915327629,16,37,0.44346767663956,3370,1710452194738,0
345.55209350586,63.638023376465,0.15251278866161,5.5572954690923E-6,0.89224565266116,1.2071915327629,16,37,0.44249087572098,3388,1710452194756,0
347.029296875,63.106121063232,0.15260840855979,5.5558681074007E-6,0.89224565266116,1.2071915327629,16,37,0.4366300702095,3406,1710452194774,0
348.802734375,62.98828125,0.1529311479609,4.8898225310772E-6,0.89224565266116,1.2071915327629,16,37,0.43760687112808,3422,1710452194790,0
350.51629638672,62.98828125,0.15320718827252,5.0072395061866E-6,0.90769851427126,1.1948921975174,16,36,0.43614166975021,3438,1710452194806,0
351.81640625,62.98828125,0.15315484087089,4.0056523587509E-6,0.90769851427126,1.1948921975174,16,36,0.43907207250595,3456,1710452194824,0
352.40756225586,63.106121063232,0.15277751296283,3.7471751007619E-6,0.90769851427126,1.1948921975174,16,36,0.43492066860199,3472,1710452194840,0
352.88021850586,63.224609375,0.15229266664755,2.2056717775303E-6,0.90769851427126,1.1948921975174,16,36,0.43565326929092,3489,1710452194857,0
353.23504638672,63.520183563232,0.15177599724532,1.8871639607816E-6,0.90769851427126,1.1948921975174,16,36,0.43418806791306,3505,1710452194873,0
353.70770263672,63.874351501465,0.1512833602055,5.1246570201723E-7,0.90769851427126,1.1948921975174,16,36,0.42783886194229,3522,1710452194890,0
354.18035888672,64.347007751465,0.15074467845336,2.0273277419958E-7,0.90769851427126,1.1948921975174,16,36,0.42979246377945,3540,1710452194908,0
